tenure_months,monthly_charges,total_purchases,avg_order_value,num_support_tickets,days_since_last_purchase,is_premium_member,num_returns,app_sessions_per_week,email_open_rate,discount_usage_rate,churn
17.2,56.24,13,48.1,0,13.3,0,1,1.28,0.099,0.019,0
29.6,5.54,12,38.89,2,7.6,1,0,11.71,0.512,0.193,0
21.7,58.18,8,41.29,4,12.7,0,0,6.27,0.061,0.015,0
4.0,80.74,2,65.93,3,12.9,0,1,1.42,0.138,0.074,1
25.2,69.14,18,61.21,1,4.0,0,1,4.44,0.555,0.086,0
3.0,50.34,3,18.65,0,8.8,0,1,4.36,0.474,0.249,0
20.6,26.2,9,14.67,3,10.7,0,1,6.72,0.423,0.047,0
43.3,47.19,27,48.34,0,1.1,1,1,3.34,0.114,0.215,0
20.7,47.77,12,14.51,2,19.9,0,0,1.55,0.309,0.018,0
10.2,36.08,8,44.13,1,4.7,0,1,2.22,0.543,0.69,0
42.3,37.45,32,53.63,1,8.3,0,0,2.59,0.281,0.22,0
15.4,82.77,9,27.03,0,4.0,0,0,0.16,0.068,0.095,1
5.8,27.62,1,37.31,2,27.2,1,1,4.93,0.759,0.449,0
7.8,37.28,5,47.59,2,16.1,0,1,2.38,0.217,0.101,0
7.6,55.1,1,30.99,1,4.4,1,0,0.5,0.596,0.123,0
48.9,84.26,30,51.74,1,4.4,0,0,5.62,0.058,0.416,0
20.4,39.58,9,34.3,2,5.2,0,0,2.7,0.582,0.263,0
21.0,12.62,8,44.68,2,63.7,0,0,3.92,0.101,0.205,0
18.6,6.54,5,15.29,2,12.9,1,0,2.14,0.323,0.486,0
16.3,90.36,9,38.95,4,53.0,0,0,3.34,0.574,0.249,1
9.1,10.63,3,45.76,1,95.3,0,0,4.67,0.135,0.624,1
4.7,46.37,2,28.21,2,14.3,0,1,4.72,0.115,0.425,0
17.4,17.77,15,27.46,2,1.8,1,0,4.16,0.287,0.302,0
41.5,30.8,24,53.27,2,33.3,1,2,1.4,0.181,0.349,1
16.7,33.33,4,48.38,3,18.9,1,3,5.78,0.383,0.14,0
31.7,9.8,23,40.3,0,1.5,0,2,4.34,0.362,0.208,0
2.3,66.94,0,46.6,1,13.4,1,0,4.02,0.326,0.366,0
16.8,52.75,12,13.46,1,21.7,0,0,3.61,0.45,0.265,0
8.6,37.31,2,38.94,0,11.7,1,0,2.11,0.447,0.655,0
5.6,34.65,6,24.96,1,17.2,0,2,3.61,0.398,0.492,0
35.8,64.59,20,37.44,0,54.7,0,1,0.86,0.678,0.284,0
9.5,46.62,4,15.44,3,3.0,0,0,2.86,0.692,0.124,1
20.4,82.54,12,46.75,2,13.2,1,0,2.25,0.906,0.279,0
12.3,36.94,9,21.49,1,0.2,0,0,3.63,0.81,0.331,0
4.0,52.66,0,77.25,0,11.5,1,2,2.65,0.324,0.492,0
22.5,22.83,13,36.77,3,4.6,0,0,1.45,0.408,0.251,0
10.1,37.2,2,30.51,1,5.2,1,0,4.62,0.158,0.4,0
24.8,63.68,9,35.36,1,5.3,0,1,5.39,0.482,0.089,0
6.4,66.22,4,12.23,4,28.5,1,3,3.94,0.236,0.587,1
8.7,78.14,5,36.2,2,14.2,0,0,0.51,0.142,0.432,1
19.9,53.01,12,51.49,4,9.6,1,2,9.16,0.887,0.101,0
6.9,67.24,2,44.97,0,0.0,0,1,0.99,0.339,0.403,1
22.2,56.23,8,30.31,2,36.1,1,0,6.19,0.247,0.072,0
1.8,37.57,2,59.05,0,0.0,1,0,3.6,0.711,0.366,0
4.7,17.75,1,28.82,1,33.0,0,0,5.29,0.337,0.36,1
14.2,40.83,8,31.94,2,26.0,1,2,2.26,0.15,0.525,0
21.0,24.38,4,24.66,1,2.6,0,2,2.55,0.232,0.01,0
14.7,63.98,2,17.86,0,19.4,0,0,3.67,0.463,0.211,0
19.3,65.0,11,52.31,1,0.2,1,0,1.34,0.206,0.178,0
9.6,26.72,5,27.14,1,5.1,0,1,6.64,0.582,0.524,0
1.6,65.02,0,40.64,0,5.5,0,1,1.44,0.079,0.417,1
10.6,23.75,5,29.7,0,79.1,0,2,8.26,0.443,0.111,0
10.8,71.0,4,55.37,0,16.9,0,0,1.25,0.242,0.209,0
29.9,42.09,20,52.19,1,0.2,1,1,1.07,0.416,0.168,0
21.9,53.26,9,15.83,0,2.8,1,1,5.17,0.784,0.437,0
5.1,71.09,1,42.05,0,4.3,0,0,12.22,0.417,0.042,0
1.1,55.74,0,38.47,2,34.5,0,0,2.48,0.625,0.092,1
12.2,42.6,12,52.07,0,22.7,0,0,3.02,0.544,0.13,0
8.5,60.74,11,41.66,1,13.2,0,1,5.44,0.603,0.2,1
39.4,27.59,22,53.76,0,33.3,1,0,7.35,0.564,0.234,0
30.5,10.28,13,49.65,1,12.8,1,0,4.43,0.395,0.044,0
4.0,65.63,1,45.26,0,33.8,1,0,8.76,0.402,0.096,0
21.4,21.37,10,51.69,0,4.9,0,0,2.71,0.458,0.241,0
19.1,61.59,11,31.47,0,53.0,1,1,0.39,0.427,0.078,0
18.6,47.54,10,33.24,0,63.0,1,2,2.59,0.378,0.209,0
65.2,44.74,35,60.07,4,20.3,0,2,4.99,0.079,0.181,0
12.6,27.99,9,54.13,0,20.1,0,1,3.96,0.471,0.293,1
23.3,36.89,10,49.77,0,16.7,1,0,1.22,0.596,0.365,0
25.6,45.24,16,45.18,1,11.3,0,1,3.51,0.651,0.392,0
17.5,48.57,10,11.95,1,3.9,0,1,3.03,0.196,0.42,0
39.1,28.75,30,44.84,1,4.3,0,0,3.56,0.467,0.825,0
15.6,58.39,5,34.89,1,21.1,1,3,3.7,0.488,0.346,0
24.7,59.53,9,54.67,2,12.6,0,1,3.74,0.206,0.155,0
7.6,53.71,3,33.12,2,5.1,0,2,5.63,0.644,0.333,0
4.7,37.1,4,5.0,0,1.9,0,0,2.57,0.458,0.112,0
19.8,60.47,8,46.01,0,64.0,0,2,9.34,0.526,0.299,1
13.1,56.18,6,33.8,0,23.3,0,1,1.72,0.115,0.353,1
13.6,9.83,8,35.04,1,4.2,0,0,9.75,0.198,0.022,0
10.4,48.8,7,38.17,0,27.7,0,0,6.5,0.616,0.502,0
24.3,79.8,13,57.81,2,3.7,0,0,1.17,0.328,0.667,0
15.4,62.49,7,71.14,3,17.8,0,0,2.26,0.093,0.077,0
52.9,65.76,42,38.7,3,16.8,0,1,0.34,0.354,0.327,0
15.1,32.38,3,24.45,0,2.3,1,2,3.47,0.056,0.074,0
18.1,47.26,9,5.0,0,21.8,0,0,6.95,0.703,0.307,0
26.4,41.7,16,65.88,1,16.3,0,0,14.46,0.055,0.149,0
19.7,44.96,10,71.1,0,32.4,0,0,1.84,0.649,0.221,1
4.9,35.74,1,17.83,2,47.8,1,0,4.51,0.357,0.137,0
11.6,22.76,4,41.75,0,24.6,1,0,2.75,0.391,0.38,0
7.2,46.16,5,39.31,0,7.2,0,0,5.09,0.247,0.718,0
18.9,30.95,15,12.66,3,7.9,1,1,7.83,0.398,0.302,0
16.5,55.55,12,42.88,3,7.5,0,0,2.61,0.339,0.151,0
25.3,44.45,7,47.38,1,39.8,0,0,1.14,0.277,0.154,1
27.7,10.31,16,33.63,1,13.2,0,1,0.71,0.61,0.476,0
7.1,69.87,4,40.44,0,63.7,1,0,3.65,0.386,0.531,0
27.3,52.84,17,45.46,0,21.3,0,0,1.95,0.947,0.226,0
30.2,36.76,13,37.47,1,18.5,0,1,7.05,0.286,0.533,0
5.9,38.95,1,33.51,4,45.8,1,1,2.88,0.333,0.082,0
18.1,22.89,14,33.23,3,17.8,0,1,1.59,0.325,0.402,1
34.1,43.88,15,47.12,1,34.6,0,0,1.34,0.636,0.096,0
11.5,57.26,4,45.79,1,13.8,1,0,2.13,0.46,0.138,1
13.7,76.41,8,52.69,2,18.3,0,0,3.82,0.256,0.134,1
18.0,43.4,12,42.22,3,6.0,1,0,2.42,0.485,0.422,0
15.2,45.88,8,50.05,1,41.8,0,1,4.14,0.553,0.177,0
16.0,66.47,8,60.01,0,6.5,0,0,2.02,0.458,0.223,0
21.6,24.14,7,17.55,2,66.2,1,1,2.71,0.188,0.112,0
22.2,47.62,11,43.38,2,9.7,0,0,3.64,0.387,0.158,1
13.3,31.39,5,42.87,0,11.4,1,0,6.41,0.244,0.1,0
41.7,47.36,20,25.75,1,13.5,0,0,2.43,0.87,0.301,0
7.1,61.86,5,49.16,3,9.7,1,1,6.5,0.115,0.241,0
24.7,15.26,15,35.35,1,17.1,1,0,11.56,0.276,0.342,0
1.2,65.0,0,35.08,1,21.0,0,0,1.8,0.646,0.096,0
14.4,51.47,8,11.99,0,3.8,0,0,3.23,0.535,0.781,0
1.0,47.52,0,38.11,2,35.5,0,2,0.24,0.395,0.214,1
15.2,69.23,5,39.82,1,21.6,0,0,1.03,0.106,0.331,1
19.5,30.77,11,53.54,0,27.2,0,0,3.06,0.555,0.426,0
10.7,20.88,5,53.95,3,56.3,0,0,1.39,0.184,0.393,1
14.1,26.56,10,35.86,3,33.2,0,0,2.77,0.327,0.376,1
23.3,54.59,11,47.23,1,19.2,1,1,1.44,0.137,0.612,0
1.0,36.09,1,52.9,3,7.2,0,0,3.24,0.229,0.183,0
9.2,29.28,4,30.21,1,18.2,1,1,0.97,0.636,0.149,0
34.8,27.41,19,26.67,4,1.2,1,0,2.43,0.226,0.352,0
4.8,48.15,3,27.25,3,19.4,0,0,2.95,0.295,0.258,0
7.9,44.5,2,40.98,2,11.3,1,2,3.39,0.421,0.413,0
1.7,19.46,2,30.38,1,23.7,0,1,2.63,0.168,0.148,0
9.3,20.06,5,29.94,1,6.6,0,1,4.17,0.111,0.484,1
12.8,35.52,6,20.29,3,19.3,1,1,1.63,0.135,0.138,0
63.6,61.53,32,57.65,2,31.9,1,1,3.58,0.531,0.261,0
18.6,37.33,12,39.64,1,2.2,0,1,5.77,0.326,0.145,0
9.7,18.42,7,24.63,0,22.6,0,1,6.53,0.655,0.227,1
3.1,43.44,3,58.23,1,70.3,0,1,7.07,0.313,0.275,0
7.9,45.68,7,49.13,2,41.7,1,2,6.72,0.102,0.236,0
6.6,18.27,5,11.64,1,3.1,1,1,4.74,0.622,0.168,0
1.4,23.08,0,37.71,1,11.9,0,1,2.74,0.361,0.151,0
4.6,58.39,3,52.41,2,5.5,0,1,4.72,0.368,0.171,1
9.9,22.85,5,18.18,2,1.5,0,0,1.59,0.43,0.535,1
11.2,59.15,5,20.45,1,31.2,1,0,1.48,0.359,0.217,0
23.0,17.16,9,34.22,3,35.5,1,1,7.44,0.099,0.166,0
35.8,17.83,13,49.46,2,21.3,1,0,3.35,0.306,0.418,0
11.0,45.42,3,55.78,3,1.9,1,0,5.62,0.254,0.225,0
25.3,31.42,7,36.12,2,1.6,1,0,3.42,0.691,0.18,0
9.7,35.37,1,24.46,1,16.4,0,1,0.96,0.722,0.344,1
6.1,47.73,4,36.67,1,46.5,0,2,4.04,0.143,0.293,1
22.2,34.85,4,20.6,0,3.9,0,0,7.5,0.507,0.093,0
9.6,27.93,6,42.93,3,20.0,1,1,0.62,0.027,0.487,1
6.9,53.83,6,27.31,1,13.8,0,1,4.84,0.141,0.344,0
5.8,48.25,1,14.77,1,5.9,0,0,4.59,0.491,0.211,0
2.6,45.78,1,46.1,0,10.9,0,0,1.27,0.603,0.107,1
14.1,44.67,9,25.72,0,12.1,1,0,5.79,0.202,0.391,0
8.3,30.57,5,18.03,1,3.3,0,1,2.59,0.477,0.457,1
26.0,26.81,5,42.9,0,3.8,0,0,5.81,0.709,0.449,0
42.2,38.79,19,17.45,0,22.2,0,1,1.36,0.173,0.272,0
5.8,30.86,0,19.47,1,2.7,1,1,9.95,0.269,0.128,0
3.7,44.78,2,22.11,2,30.3,1,0,2.73,0.482,0.177,0
36.5,37.95,13,55.77,2,37.6,1,1,8.91,0.022,0.364,0
15.2,45.32,7,33.19,1,2.4,0,0,1.1,0.285,0.349,0
14.8,43.33,4,44.9,2,57.7,0,2,3.51,0.036,0.331,0
17.4,76.77,7,52.19,4,75.9,1,0,1.99,0.864,0.199,1
29.2,20.05,19,33.9,1,1.1,1,1,4.88,0.31,0.239,0
29.1,41.63,19,38.65,4,0.1,1,0,7.09,0.336,0.043,0
21.5,25.06,7,46.72,1,59.2,1,0,0.65,0.086,0.189,1
4.7,36.3,2,39.25,1,1.9,0,0,7.01,0.286,0.3,0
2.1,30.29,0,34.93,1,6.3,1,0,0.24,0.928,0.192,0
4.8,56.5,3,40.92,2,12.9,0,0,3.32,0.514,0.575,0
2.9,18.47,1,32.36,0,3.4,0,0,9.05,0.245,0.031,0
23.3,59.05,14,27.95,2,10.7,1,0,0.64,0.271,0.418,0
7.8,54.53,2,32.22,3,52.4,1,1,2.84,0.348,0.298,0
21.2,82.0,8,30.46,3,43.6,1,1,0.76,0.083,0.471,0
13.5,77.45,8,49.93,1,3.4,0,0,0.23,0.391,0.073,1
7.7,30.64,7,12.87,2,57.7,0,1,1.12,0.589,0.336,1
5.9,67.26,0,48.42,1,24.8,1,1,5.45,0.57,0.26,0
7.2,39.16,7,72.41,0,70.6,0,0,0.8,0.061,0.443,1
3.7,50.48,1,40.36,2,3.9,1,0,4.08,0.179,0.501,0
43.0,75.96,20,36.95,2,1.3,0,1,0.38,0.293,0.106,0
12.4,31.35,8,26.29,1,10.7,1,0,1.41,0.58,0.118,0
13.5,46.01,3,13.97,1,90.0,1,0,0.63,0.12,0.23,0
13.3,9.95,7,32.63,2,12.2,1,0,6.4,0.535,0.11,0
22.9,60.98,13,37.13,5,20.7,0,1,3.43,0.596,0.346,0
6.6,82.85,7,10.0,3,15.4,0,0,1.7,0.379,0.235,0
30.3,55.32,17,25.66,1,45.2,0,0,4.46,0.048,0.135,0
10.3,69.63,2,22.81,1,40.7,0,1,1.02,0.232,0.491,0
10.0,65.56,9,52.85,1,65.2,1,1,2.74,0.469,0.099,0
33.5,32.28,18,44.4,1,18.8,0,1,5.87,0.546,0.194,0
6.5,50.84,4,34.22,3,16.5,0,0,4.93,0.632,0.06,0
18.2,53.89,10,41.87,0,1.3,0,3,1.75,0.278,0.32,1
13.2,24.0,9,34.78,3,7.4,0,0,4.21,0.244,0.285,1
7.7,71.0,2,60.66,0,8.9,0,1,3.16,0.52,0.294,0
20.4,35.92,10,41.42,0,14.0,0,0,3.13,0.256,0.421,0
4.4,41.1,2,35.5,1,2.6,1,0,6.87,0.434,0.316,0
7.6,40.25,3,25.28,1,15.4,0,0,2.41,0.518,0.063,0
14.4,45.67,7,51.3,2,6.1,0,0,5.01,0.601,0.136,0
38.8,97.73,20,5.0,1,70.0,1,0,2.92,0.432,0.222,0
36.4,34.08,22,17.55,2,4.6,0,1,1.73,0.275,0.33,0
18.4,17.17,8,61.62,1,3.8,0,0,11.93,0.216,0.29,0
10.5,47.94,4,6.63,2,14.4,0,2,2.95,0.462,0.08,0
1.5,29.47,0,25.29,1,52.0,0,0,1.27,0.342,0.213,0
25.5,37.64,4,46.37,3,2.3,1,0,5.11,0.388,0.083,0
28.1,56.16,8,42.07,0,49.9,0,1,3.48,0.457,0.225,1
18.2,25.42,14,32.84,0,2.3,1,0,2.74,0.54,0.444,0
10.9,38.45,3,28.63,0,3.8,1,1,3.39,0.26,0.186,1
23.9,50.27,8,22.04,1,3.4,0,3,1.21,0.345,0.053,0
12.9,30.99,11,42.22,2,5.2,1,1,10.24,0.442,0.066,0
11.7,44.29,11,28.66,1,27.8,0,0,3.64,0.234,0.252,0
2.9,50.26,0,5.0,3,11.1,0,2,1.82,0.407,0.394,0
23.1,42.91,9,18.97,1,33.4,1,0,2.05,0.597,0.418,0
14.8,47.82,8,46.22,1,8.0,0,0,4.04,0.615,0.221,0
36.3,51.42,19,59.33,2,12.7,0,1,4.07,0.676,0.211,0
8.1,32.88,6,38.14,3,13.7,1,0,5.69,0.81,0.224,0
6.2,18.57,1,26.94,0,12.5,0,1,1.0,0.562,0.182,0
27.9,26.36,11,42.47,0,10.2,1,1,6.2,0.44,0.393,0
32.2,23.43,17,34.19,2,8.6,1,0,4.81,0.255,0.156,0
13.5,67.18,9,47.74,0,37.5,0,1,2.68,0.132,0.044,1
24.7,13.75,18,64.25,2,10.5,0,0,12.68,0.263,0.276,0
10.3,56.31,2,27.7,0,2.8,0,2,2.07,0.168,0.372,0
10.8,32.68,4,73.26,1,4.3,0,0,3.0,0.585,0.477,0
18.3,63.64,5,22.48,0,24.0,1,1,2.41,0.196,0.003,0
10.7,37.4,1,8.96,1,100.5,0,0,0.66,0.65,0.374,1
16.3,45.56,17,34.64,1,22.7,1,0,5.4,0.652,0.105,0
14.5,54.31,7,10.41,2,1.8,1,2,7.46,0.315,0.254,0
4.9,67.58,1,29.35,1,14.8,0,0,8.17,0.389,0.25,0
16.2,34.74,6,17.0,0,18.8,0,0,2.98,0.848,0.344,0
5.1,33.9,0,34.37,1,17.0,1,1,3.71,0.342,0.394,0
23.3,54.2,13,40.35,1,3.5,1,2,1.76,0.081,0.329,0
28.3,16.43,13,32.8,1,21.9,0,0,1.54,0.383,0.098,0
11.8,14.08,6,40.2,1,0.4,0,1,1.3,0.448,0.346,1
38.9,51.61,13,35.45,1,28.4,0,0,1.11,0.281,0.433,0
31.8,57.05,18,18.26,2,6.1,0,1,9.07,0.578,0.266,0
16.4,51.01,12,27.3,1,66.3,0,0,1.26,0.735,0.127,0
10.8,43.24,3,21.48,3,9.5,0,1,3.18,0.828,0.441,0
26.6,35.31,16,33.75,0,1.4,0,1,0.93,0.273,0.216,0
39.4,73.58,23,34.1,1,93.2,0,0,0.29,0.086,0.116,1
17.4,75.92,9,42.09,2,20.1,0,0,1.81,0.503,0.008,0
9.0,46.94,5,19.23,2,16.6,0,1,3.47,0.305,0.454,0
21.8,32.69,5,37.66,0,8.8,0,1,2.92,0.344,0.282,1
13.4,26.84,11,26.08,0,12.1,0,1,14.67,0.142,0.246,0
5.9,52.76,3,39.62,0,11.8,0,0,4.35,0.3,0.53,0
9.7,22.89,4,34.42,2,6.3,0,1,6.51,0.455,0.281,0
28.2,23.3,20,51.1,2,8.4,1,1,1.17,0.27,0.408,0
12.3,36.28,9,35.14,1,55.9,0,0,5.61,0.401,0.242,0
8.7,54.13,5,5.0,0,3.7,1,0,6.45,0.373,0.509,0
32.9,71.44,16,42.14,2,13.6,0,1,1.05,0.376,0.227,0
27.6,49.51,13,15.54,0,47.0,0,1,10.56,0.434,0.167,0
10.0,53.94,9,48.13,0,29.2,0,1,3.86,0.434,0.092,0
45.3,62.69,20,30.46,2,116.8,0,1,6.21,0.297,0.012,1
12.8,61.01,6,36.63,2,30.4,1,0,5.84,0.396,0.268,0
17.4,35.07,8,57.5,0,0.6,1,1,4.64,0.757,0.298,0
14.4,60.68,9,41.32,3,4.7,0,2,6.57,0.316,0.401,1
6.7,63.57,3,38.21,1,53.5,0,1,5.65,0.267,0.288,1
12.0,50.59,4,43.22,1,60.0,0,1,2.83,0.238,0.314,0
13.2,47.46,5,20.21,2,16.0,0,0,3.71,0.176,0.278,0
2.2,55.79,0,55.82,0,12.0,0,1,0.63,0.207,0.33,0
16.8,53.91,5,30.48,0,19.6,0,1,2.23,0.175,0.122,1
25.3,11.47,13,37.49,0,46.0,0,1,6.45,0.178,0.306,0
5.1,52.72,2,33.99,2,12.6,0,1,5.17,0.599,0.281,0
22.2,66.22,12,16.83,2,20.5,0,0,11.01,0.164,0.467,0
29.2,62.8,11,8.23,1,5.2,1,0,2.08,0.706,0.569,0
12.1,51.79,3,34.58,1,16.0,1,2,2.02,0.172,0.095,0
44.7,47.66,30,52.03,0,2.9,1,0,4.13,0.507,0.428,0
16.5,37.86,5,46.05,0,0.3,0,1,1.64,0.584,0.093,0
2.1,42.94,1,55.99,2,17.1,0,1,11.32,0.721,0.363,0
4.2,58.09,3,67.19,0,23.9,0,2,0.55,0.445,0.241,1
17.1,51.92,3,36.14,3,5.3,1,0,8.18,0.386,0.444,0
21.4,61.27,6,30.13,2,4.5,0,1,2.04,0.376,0.466,1
14.2,35.65,5,32.04,1,23.0,0,1,0.31,0.4,0.238,0
16.3,64.5,6,36.62,0,19.1,0,2,3.21,0.384,0.297,1
14.5,33.87,10,43.96,0,34.5,0,0,7.74,0.608,0.705,0
8.0,48.65,6,21.87,2,6.3,0,1,1.29,0.768,0.391,1
14.5,34.89,12,24.51,0,24.2,0,0,3.58,0.366,0.064,0
3.2,43.23,1,34.68,0,4.2,1,1,5.04,0.367,0.095,0
10.4,81.61,8,51.18,0,5.7,0,0,3.99,0.709,0.312,0
20.3,54.17,13,36.45,0,14.1,1,0,5.57,0.427,0.683,0
6.4,49.05,4,52.28,0,35.9,0,1,5.71,0.529,0.265,1
11.2,70.42,5,41.55,0,6.9,0,1,0.43,0.58,0.291,1
15.3,5.0,9,35.82,0,4.4,1,0,2.57,0.396,0.356,0
43.0,42.14,18,41.92,2,19.3,0,0,1.83,0.433,0.388,0
27.5,36.01,15,37.21,0,8.4,1,1,6.03,0.111,0.079,0
3.0,29.56,1,35.11,2,10.3,1,0,15.93,0.292,0.239,0
50.0,17.48,29,55.55,1,17.9,0,0,3.43,0.074,0.057,0
34.4,41.06,21,53.48,0,1.9,1,0,2.84,0.335,0.117,0
16.0,57.48,8,36.06,1,7.4,0,0,2.78,0.297,0.482,0
24.4,42.36,13,34.41,0,17.5,0,2,11.16,0.239,0.194,0
7.2,59.38,1,55.8,1,3.0,0,0,3.75,0.642,0.446,0
13.3,46.29,7,35.16,1,15.7,0,1,1.98,0.09,0.207,0
6.8,65.99,4,48.42,1,25.3,1,2,0.77,0.383,0.343,0
21.2,35.95,7,50.02,2,13.9,1,0,4.32,0.642,0.268,0
60.2,11.29,42,54.16,1,14.0,0,0,3.22,0.578,0.413,0
10.0,16.55,5,55.04,0,3.4,0,0,3.87,0.273,0.174,0
12.2,36.04,6,36.76,4,0.6,1,1,9.32,0.111,0.275,0
13.6,29.16,9,56.89,0,1.5,0,0,5.24,0.29,0.403,0
10.4,34.37,4,50.17,3,14.2,0,1,9.1,0.601,0.272,0
20.4,65.5,9,30.97,3,11.9,0,0,3.83,0.503,0.14,0
28.9,17.98,9,46.54,2,33.5,1,2,3.48,0.193,0.438,0
8.6,72.15,5,53.11,4,9.5,0,3,2.89,0.418,0.202,0
13.5,30.5,9,25.78,1,53.8,0,1,8.44,0.808,0.628,0
22.3,22.61,18,43.23,0,8.2,0,0,6.43,0.292,0.196,0
6.3,42.51,2,55.63,0,16.2,0,0,3.17,0.655,0.508,0
4.5,71.98,2,28.53,1,22.3,1,1,5.92,0.613,0.548,0
8.5,32.18,4,49.18,2,29.3,0,0,6.46,0.463,0.335,0
23.1,34.18,9,20.47,2,21.2,0,0,3.85,0.141,0.108,0
6.0,35.39,4,16.98,3,2.7,1,0,6.87,0.221,0.142,0
9.0,65.7,4,41.79,2,23.2,0,0,3.21,0.215,0.32,0
13.6,36.97,9,31.33,2,0.0,0,0,7.58,0.474,0.461,0
15.4,53.03,4,64.68,1,8.2,0,0,5.62,0.597,0.101,0
12.2,47.17,8,18.64,3,13.0,0,0,1.55,0.205,0.317,1
13.8,43.02,6,35.99,2,10.6,1,1,5.83,0.044,0.205,0
3.5,36.02,1,32.5,4,6.1,0,0,5.74,0.347,0.458,0
8.2,80.44,6,33.53,1,39.2,0,1,1.19,0.509,0.636,1
24.3,95.26,15,69.97,1,99.5,0,0,8.44,0.504,0.127,0
7.6,29.1,2,27.17,0,21.6,0,0,2.11,0.39,0.338,1
15.7,25.71,3,26.71,0,2.6,0,1,3.1,0.87,0.065,0
14.6,45.73,5,53.97,1,4.1,1,2,2.85,0.22,0.181,0
22.6,5.0,9,7.83,0,0.1,0,0,4.37,0.372,0.369,0
25.0,45.87,8,39.52,1,9.1,1,0,2.78,0.264,0.019,0
29.9,81.13,17,13.16,1,34.3,0,1,6.22,0.269,0.521,0
36.1,34.22,20,8.86,2,5.4,0,0,6.65,0.676,0.108,0
6.1,64.45,1,34.61,1,10.3,0,0,4.64,0.402,0.443,1
1.6,71.45,0,8.03,0,60.0,0,2,3.23,0.378,0.179,1
10.0,29.49,5,21.06,1,15.1,1,0,6.6,0.412,0.317,0
5.7,48.21,3,26.68,0,56.3,0,0,2.2,0.23,0.307,1
6.9,51.37,3,53.85,0,1.0,0,0,4.87,0.618,0.274,0
19.8,58.12,13,41.83,1,22.4,0,0,7.25,0.495,0.021,0
28.7,59.43,11,34.75,1,2.8,1,1,14.71,0.261,0.244,0
16.0,65.2,12,53.7,1,0.6,1,3,4.73,0.18,0.46,1
7.9,30.92,3,5.0,0,6.1,0,1,3.71,0.405,0.204,1
16.6,48.13,8,11.68,1,0.4,0,1,3.19,0.805,0.263,0
23.2,71.68,7,14.79,1,3.5,0,0,5.77,0.168,0.413,0
3.5,73.63,1,53.9,4,4.5,0,0,0.7,0.615,0.49,1
10.6,49.05,9,49.82,0,114.1,0,0,1.26,0.454,0.309,0
11.3,35.43,6,39.92,1,1.2,0,2,3.29,0.166,0.162,0
12.0,63.63,9,60.05,0,60.2,0,3,10.99,0.164,0.408,1
6.4,54.65,4,52.87,0,9.7,0,0,4.72,0.422,0.468,1
16.9,54.26,7,48.82,2,15.7,1,2,1.9,0.528,0.265,0
18.1,58.96,11,23.06,2,0.7,1,1,12.94,0.452,0.039,0
6.0,27.89,2,46.94,1,0.1,1,1,10.48,0.391,0.384,0
33.5,60.25,10,51.97,2,5.6,0,2,1.87,0.092,0.409,0
4.7,47.78,0,57.97,0,23.2,0,1,0.82,0.407,0.343,0
7.7,65.55,5,41.98,0,23.7,1,0,4.51,0.569,0.205,0
4.3,45.37,1,27.0,0,17.6,1,2,3.45,0.772,0.366,0
3.7,55.5,2,34.54,0,12.4,0,0,0.27,0.71,0.179,0
14.8,53.23,4,52.94,1,5.5,0,0,1.31,0.554,0.402,0
7.6,35.17,3,42.48,1,36.3,0,0,3.9,0.219,0.175,0
25.1,28.77,8,23.16,0,17.0,0,0,7.74,0.478,0.535,0
6.5,59.52,6,42.07,3,8.4,0,0,2.88,0.226,0.545,0
7.7,29.58,7,14.44,2,3.2,0,0,2.37,0.074,0.176,0
22.8,38.95,12,39.89,0,21.5,0,1,5.71,0.596,0.524,0
5.2,38.41,1,69.14,2,4.4,1,1,0.38,0.577,0.177,0
9.2,51.61,6,50.13,0,14.8,1,1,0.33,0.289,0.494,0
33.1,57.16,17,31.5,4,11.4,0,0,7.29,0.155,0.174,0
1.0,16.98,1,83.17,1,4.5,0,0,0.75,0.12,0.633,0
3.5,31.95,2,22.7,2,30.3,0,1,1.43,0.628,0.704,0
37.1,31.1,14,19.26,1,12.3,1,0,1.26,0.771,0.296,0
18.3,40.9,6,24.49,2,0.5,0,0,4.47,0.166,0.456,0
16.8,9.14,3,26.72,1,14.0,0,0,7.07,0.726,0.241,0
3.5,65.41,0,58.27,1,4.6,1,1,5.84,0.422,0.438,0
14.4,46.09,6,36.46,1,99.5,1,2,4.13,0.272,0.153,0
6.1,42.58,3,22.21,3,20.9,1,0,0.26,0.681,0.283,0
25.5,58.59,17,23.99,0,2.0,0,0,0.38,0.444,0.475,0
26.4,54.32,7,54.53,0,14.1,1,0,3.99,0.358,0.209,0
8.4,54.12,6,32.4,0,10.1,0,1,4.77,0.223,0.191,1
19.3,44.72,6,25.04,1,18.0,1,2,3.87,0.752,0.404,0
17.5,46.88,12,23.99,0,21.6,0,0,1.29,0.166,0.346,1
12.1,60.2,5,39.6,0,12.1,1,2,2.95,0.663,0.517,0
6.3,54.58,4,26.63,0,20.4,1,0,2.66,0.48,0.014,0
9.3,76.11,5,36.19,0,6.8,0,1,9.71,0.21,0.205,0
24.9,47.52,17,31.54,1,0.8,1,0,3.92,0.485,0.481,0
33.4,56.71,19,34.91,1,1.1,1,2,1.55,0.497,0.241,0
10.0,42.79,5,46.07,1,38.3,0,1,3.58,0.804,0.279,1
